DATA_SOURCE,ENCOUNTER_GROUP,ENCOUNTER_TYPE,YEAR_MONTH,CLAIM_COUNT
medicare_lds,inpatient,inpatient hospice,202006,1035
medicare_lds,inpatient,inpatient hospice,202007,1007
medicare_lds,inpatient,inpatient hospice,202008,981
medicare_lds,inpatient,inpatient hospice,202009,968
medicare_lds,inpatient,inpatient hospice,202010,994
medicare_lds,inpatient,inpatient hospice,202011,948
medicare_lds,inpatient,inpatient hospice,202012,975
medicare_lds,inpatient,inpatient psych,202001,406
medicare_lds,inpatient,inpatient psych,202002,414
medicare_lds,inpatient,inpatient psych,202003,345
medicare_lds,inpatient,inpatient psych,202004,363
medicare_lds,inpatient,inpatient psych,202005,333
medicare_lds,inpatient,inpatient psych,202006,393
medicare_lds,inpatient,inpatient psych,202007,347
medicare_lds,inpatient,inpatient psych,202008,328
medicare_lds,inpatient,inpatient psych,202009,332
medicare_lds,inpatient,inpatient psych,202010,397
medicare_lds,inpatient,inpatient psych,202011,356
medicare_lds,inpatient,inpatient psych,202012,322
medicare_lds,inpatient,inpatient rehabilitation,202001,37
medicare_lds,inpatient,inpatient rehabilitation,202002,77
medicare_lds,inpatient,inpatient rehabilitation,202003,41
medicare_lds,inpatient,inpatient rehabilitation,202004,63
medicare_lds,inpatient,inpatient rehabilitation,202005,93
medicare_lds,inpatient,inpatient rehabilitation,202006,79
medicare_lds,inpatient,inpatient rehabilitation,202007,48
medicare_lds,inpatient,inpatient rehabilitation,202008,31
medicare_lds,inpatient,inpatient rehabilitation,202009,67
medicare_lds,inpatient,inpatient rehabilitation,202010,146
medicare_lds,inpatient,inpatient rehabilitation,202011,82
medicare_lds,inpatient,inpatient rehabilitation,202012,63
medicare_lds,inpatient,inpatient skilled nursing,202001,100512
medicare_lds,inpatient,inpatient skilled nursing,202002,111407
medicare_lds,inpatient,inpatient skilled nursing,202003,115504
medicare_lds,inpatient,inpatient skilled nursing,202004,101452
medicare_lds,inpatient,inpatient skilled nursing,202005,101727
medicare_lds,inpatient,inpatient skilled nursing,202006,109079
medicare_lds,inpatient,inpatient skilled nursing,202007,112967
medicare_lds,inpatient,inpatient skilled nursing,202008,106420
medicare_lds,inpatient,inpatient skilled nursing,202009,114589
medicare_lds,inpatient,inpatient skilled nursing,202010,125313
medicare_lds,inpatient,inpatient skilled nursing,202011,112155
medicare_lds,inpatient,inpatient skilled nursing,202012,111659
medicare_lds,office based,office visit,202001,905084
medicare_lds,office based,office visit,202002,796790
medicare_lds,office based,office visit,202003,627552
medicare_lds,office based,office visit,202004,425471
medicare_lds,office based,office visit,202005,579871
medicare_lds,office based,office visit,202006,788023
medicare_lds,office based,office visit,202007,770474
medicare_lds,office based,office visit,202008,739545
medicare_lds,office based,office visit,202009,794678
medicare_lds,office based,office visit,202010,798871
medicare_lds,office based,office visit,202011,710543
medicare_lds,office based,office visit,202012,731612
medicare_lds,office based,office visit - other,202001,344438
medicare_lds,office based,office visit - other,202002,305276
medicare_lds,office based,office visit - other,202003,268861
medicare_lds,office based,office visit - other,202004,237777
medicare_lds,office based,office visit - other,202005,298053
medicare_lds,office based,office visit - other,202006,362768
medicare_lds,office based,office visit - other,202007,352345
medicare_lds,office based,office visit - other,202008,337271
medicare_lds,office based,office visit - other,202009,380915
medicare_lds,office based,office visit - other,202010,402909
medicare_lds,office based,office visit - other,202011,328570
medicare_lds,office based,office visit - other,202012,337143
medicare_lds,office based,office visit injections,202001,70744
medicare_lds,office based,office visit injections,202002,63694
medicare_lds,office based,office visit injections,202003,56724
medicare_lds,office based,office visit injections,202004,42468
medicare_lds,office based,office visit injections,202005,48725
medicare_lds,office based,office visit injections,202006,58168
medicare_lds,office based,office visit injections,202007,57679
medicare_lds,office based,office visit injections,202008,54331
medicare_lds,office based,office visit injections,202009,57272
medicare_lds,office based,office visit injections,202010,56824
medicare_lds,office based,office visit injections,202011,51081
medicare_lds,office based,office visit injections,202012,57167
medicare_lds,office based,office visit pt/ot/st,202001,192529
medicare_lds,office based,office visit pt/ot/st,202002,185038
medicare_lds,office based,office visit pt/ot/st,202003,137222
medicare_lds,office based,office visit pt/ot/st,202004,59916
medicare_lds,office based,office visit pt/ot/st,202005,78583
medicare_lds,office based,office visit pt/ot/st,202006,122163
medicare_lds,office based,office visit pt/ot/st,202007,144892
medicare_lds,office based,office visit pt/ot/st,202008,147325
medicare_lds,office based,office visit pt/ot/st,202009,160303
medicare_lds,office based,office visit pt/ot/st,202010,169587
medicare_lds,office based,office visit pt/ot/st,202011,151923
medicare_lds,office based,office visit pt/ot/st,202012,150840
medicare_lds,office based,office visit radiology,202001,176394
medicare_lds,office based,office visit radiology,202002,157475
medicare_lds,office based,office visit radiology,202003,121882
medicare_lds,office based,office visit radiology,202004,62075
medicare_lds,office based,office visit radiology,202005,105620
medicare_lds,office based,office visit radiology,202006,154328
medicare_lds,office based,office visit radiology,202007,152444
medicare_lds,office based,office visit radiology,202008,147889
medicare_lds,office based,office visit radiology,202009,156358
medicare_lds,office based,office visit radiology,202010,162057
medicare_lds,office based,office visit radiology,202011,141173
medicare_lds,office based,office visit radiology,202012,143484
medicare_lds,office based,office visit surgery,202001,237364
medicare_lds,office based,office visit surgery,202002,207999
medicare_lds,office based,office visit surgery,202003,161482
medicare_lds,office based,office visit surgery,202004,84320
medicare_lds,office based,office visit surgery,202005,152847
medicare_lds,office based,office visit surgery,202006,216322
medicare_lds,office based,office visit surgery,202007,207145
medicare_lds,office based,office visit surgery,202008,201962
medicare_lds,office based,office visit surgery,202009,214819
medicare_lds,office based,office visit surgery,202010,211529
medicare_lds,office based,office visit surgery,202011,186928
medicare_lds,office based,office visit surgery,202012,193627
medicare_lds,office based,telehealth,202001,2735
medicare_lds,office based,telehealth,202002,2260
medicare_lds,office based,telehealth,202003,39182
medicare_lds,office based,telehealth,202004,77548
medicare_lds,office based,telehealth,202005,46339
medicare_lds,office based,telehealth,202006,36600
medicare_lds,office based,telehealth,202007,33922
medicare_lds,office based,telehealth,202008,30184
medicare_lds,office based,telehealth,202009,29183
medicare_lds,office based,telehealth,202010,28386
medicare_lds,office based,telehealth,202011,27709
medicare_lds,office based,telehealth,202012,32430
medicare_lds,other,ambulance - orphaned,202001,1870
medicare_lds,other,ambulance - orphaned,202002,1414
medicare_lds,other,ambulance - orphaned,202003,1363
medicare_lds,other,ambulance - orphaned,202004,1268
medicare_lds,other,ambulance - orphaned,202005,1372
medicare_lds,other,ambulance - orphaned,202006,1450
medicare_lds,other,ambulance - orphaned,202007,1546
medicare_lds,other,ambulance - orphaned,202008,1686
medicare_lds,other,ambulance - orphaned,202009,1560
medicare_lds,other,ambulance - orphaned,202010,1618
medicare_lds,other,ambulance - orphaned,202011,1728
medicare_lds,other,ambulance - orphaned,202012,1927
medicare_lds,other,dme - orphaned,202001,70716
medicare_lds,other,dme - orphaned,202002,67087
medicare_lds,other,dme - orphaned,202003,67687
medicare_lds,other,dme - orphaned,202004,67972
medicare_lds,other,dme - orphaned,202005,67069
medicare_lds,other,dme - orphaned,202006,66396
medicare_lds,other,dme - orphaned,202007,66332
medicare_lds,other,dme - orphaned,202008,66069
medicare_lds,other,dme - orphaned,202009,65000
medicare_lds,other,dme - orphaned,202010,64980
medicare_lds,other,dme - orphaned,202011,64974
medicare_lds,other,dme - orphaned,202012,65254
medicare_lds,other,lab - orphaned,202001,326795
medicare_lds,other,lab - orphaned,202002,285777
medicare_lds,other,lab - orphaned,202003,236387
medicare_lds,other,lab - orphaned,202004,162978
medicare_lds,other,lab - orphaned,202005,249903
medicare_lds,other,lab - orphaned,202006,336535
medicare_lds,other,lab - orphaned,202007,335661
medicare_lds,other,lab - orphaned,202008,313713
medicare_lds,other,lab - orphaned,202009,332511
medicare_lds,other,lab - orphaned,202010,344781
medicare_lds,other,lab - orphaned,202011,328803
medicare_lds,other,lab - orphaned,202012,352599
medicare_lds,other,orphaned claim,202001,246753
medicare_lds,other,orphaned claim,202002,147919
medicare_lds,other,orphaned claim,202003,139953
medicare_lds,other,orphaned claim,202004,123125
medicare_lds,other,orphaned claim,202005,123201
medicare_lds,other,orphaned claim,202006,132952
medicare_lds,other,orphaned claim,202007,139086
medicare_lds,other,orphaned claim,202008,134442
medicare_lds,other,orphaned claim,202009,138397
medicare_lds,other,orphaned claim,202010,143399
medicare_lds,other,orphaned claim,202011,133523
medicare_lds,other,orphaned claim,202012,209515
medicare_lds,outpatient,ambulatory surgery center,202001,78152
medicare_lds,outpatient,ambulatory surgery center,202002,74131
medicare_lds,outpatient,ambulatory surgery center,202003,51029
medicare_lds,outpatient,ambulatory surgery center,202004,11148
medicare_lds,outpatient,ambulatory surgery center,202005,40422
medicare_lds,outpatient,ambulatory surgery center,202006,68919
medicare_lds,outpatient,ambulatory surgery center,202007,70784
medicare_lds,outpatient,ambulatory surgery center,202008,70178
medicare_lds,outpatient,ambulatory surgery center,202009,72716
medicare_lds,outpatient,ambulatory surgery center,202010,77030
medicare_lds,outpatient,ambulatory surgery center,202011,67702
medicare_lds,outpatient,ambulatory surgery center,202012,66742
medicare_lds,outpatient,dialysis,202001,59907
medicare_lds,outpatient,dialysis,202002,54857
medicare_lds,outpatient,dialysis,202003,54187
medicare_lds,outpatient,dialysis,202004,53457
medicare_lds,outpatient,dialysis,202005,52750
medicare_lds,outpatient,dialysis,202006,56169
medicare_lds,outpatient,dialysis,202007,58189
medicare_lds,outpatient,dialysis,202008,55435
medicare_lds,outpatient,dialysis,202009,55947
medicare_lds,outpatient,dialysis,202010,56812
medicare_lds,outpatient,dialysis,202011,53426
medicare_lds,outpatient,dialysis,202012,54683
medicare_lds,outpatient,emergency department,202001,297222
medicare_lds,outpatient,emergency department,202002,270647
medicare_lds,outpatient,emergency department,202003,224377
medicare_lds,outpatient,emergency department,202004,154726
medicare_lds,outpatient,emergency department,202005,197822
medicare_lds,outpatient,emergency department,202006,222859
medicare_lds,outpatient,emergency department,202007,234337
medicare_lds,outpatient,emergency department,202008,236478
medicare_lds,outpatient,emergency department,202009,235817
medicare_lds,outpatient,emergency department,202010,241397
medicare_lds,outpatient,emergency department,202011,228550
medicare_lds,outpatient,emergency department,202012,255771
medicare_lds,outpatient,home health,202001,171455
medicare_lds,outpatient,home health,202002,190295
medicare_lds,outpatient,home health,202003,204175
medicare_lds,outpatient,home health,202004,194512
medicare_lds,outpatient,home health,202005,200120
medicare_lds,outpatient,home health,202006,219002
medicare_lds,outpatient,home health,202007,223356
medicare_lds,outpatient,home health,202008,217287
medicare_lds,outpatient,home health,202009,224291
medicare_lds,outpatient,home health,202010,229396
medicare_lds,outpatient,home health,202011,211387
medicare_lds,outpatient,home health,202012,187117
medicare_lds,outpatient,outpatient hospice,202001,13995
medicare_lds,outpatient,outpatient hospice,202002,13178
medicare_lds,outpatient,outpatient hospice,202003,13310
medicare_lds,outpatient,outpatient hospice,202004,13156
medicare_lds,outpatient,outpatient hospice,202005,12977
medicare_lds,outpatient,outpatient hospice,202006,12923
medicare_lds,outpatient,outpatient hospice,202007,13249
medicare_lds,outpatient,outpatient hospice,202008,13312
medicare_lds,outpatient,outpatient hospice,202009,12966
medicare_lds,outpatient,outpatient hospice,202010,13176
medicare_lds,outpatient,outpatient hospice,202011,12919
medicare_lds,outpatient,outpatient hospice,202012,13127
medicare_lds,outpatient,outpatient hospital or clinic,202001,649066
medicare_lds,outpatient,outpatient hospital or clinic,202002,561801
medicare_lds,outpatient,outpatient hospital or clinic,202003,441719
medicare_lds,outpatient,outpatient hospital or clinic,202004,270197
medicare_lds,outpatient,outpatient hospital or clinic,202005,399167
medicare_lds,outpatient,outpatient hospital or clinic,202006,563994
medicare_lds,outpatient,outpatient hospital or clinic,202007,569952
medicare_lds,outpatient,outpatient hospital or clinic,202008,600005
medicare_lds,outpatient,outpatient hospital or clinic,202009,789165
medicare_lds,outpatient,outpatient hospital or clinic,202010,790671
medicare_lds,outpatient,outpatient hospital or clinic,202011,570446
medicare_lds,outpatient,outpatient hospital or clinic,202012,558853
medicare_lds,outpatient,outpatient injections,202001,54294
medicare_lds,outpatient,outpatient injections,202002,48575
medicare_lds,outpatient,outpatient injections,202003,38363
medicare_lds,outpatient,outpatient injections,202004,19352
medicare_lds,outpatient,outpatient injections,202005,32192
medicare_lds,outpatient,outpatient injections,202006,47436
medicare_lds,outpatient,outpatient injections,202007,46884
medicare_lds,outpatient,outpatient injections,202008,45178
medicare_lds,outpatient,outpatient injections,202009,48169
medicare_lds,outpatient,outpatient injections,202010,50158
medicare_lds,outpatient,outpatient injections,202011,43673
medicare_lds,outpatient,outpatient injections,202012,43738
medicare_lds,outpatient,outpatient psych,202001,7813
medicare_lds,outpatient,outpatient psych,202002,7004
medicare_lds,outpatient,outpatient psych,202003,6192
medicare_lds,outpatient,outpatient psych,202004,4771
medicare_lds,outpatient,outpatient psych,202005,5263
medicare_lds,outpatient,outpatient psych,202006,6310
medicare_lds,outpatient,outpatient psych,202007,6431
medicare_lds,outpatient,outpatient psych,202008,7040
medicare_lds,outpatient,outpatient psych,202009,7033
medicare_lds,outpatient,outpatient psych,202010,7572
medicare_lds,outpatient,outpatient psych,202011,7261
medicare_lds,outpatient,outpatient psych,202012,7154
medicare_lds,outpatient,outpatient pt/ot/st,202001,41540
medicare_lds,outpatient,outpatient pt/ot/st,202002,39965
medicare_lds,outpatient,outpatient pt/ot/st,202003,32702
medicare_lds,outpatient,outpatient pt/ot/st,202004,12679
medicare_lds,outpatient,outpatient pt/ot/st,202005,17472
medicare_lds,outpatient,outpatient pt/ot/st,202006,27025
medicare_lds,outpatient,outpatient pt/ot/st,202007,31789
medicare_lds,outpatient,outpatient pt/ot/st,202008,32805
medicare_lds,outpatient,outpatient pt/ot/st,202009,35639
medicare_lds,outpatient,outpatient pt/ot/st,202010,36312
medicare_lds,outpatient,outpatient pt/ot/st,202011,32136
medicare_lds,outpatient,outpatient pt/ot/st,202012,31327
medicare_lds,outpatient,outpatient radiology,202001,208521
medicare_lds,outpatient,outpatient radiology,202002,181282
medicare_lds,outpatient,outpatient radiology,202003,134155
medicare_lds,outpatient,outpatient radiology,202004,52639
medicare_lds,outpatient,outpatient radiology,202005,113612
medicare_lds,outpatient,outpatient radiology,202006,183108
medicare_lds,outpatient,outpatient radiology,202007,186223
medicare_lds,outpatient,outpatient radiology,202008,178300
medicare_lds,outpatient,outpatient radiology,202009,186736
medicare_lds,outpatient,outpatient radiology,202010,192554
medicare_lds,outpatient,outpatient radiology,202011,165741
medicare_lds,outpatient,outpatient radiology,202012,167354
medicare_lds,outpatient,outpatient rehabilitation,202001,7868
medicare_lds,outpatient,outpatient rehabilitation,202002,8120
medicare_lds,outpatient,outpatient rehabilitation,202003,6485
medicare_lds,outpatient,outpatient rehabilitation,202004,2835
medicare_lds,outpatient,outpatient rehabilitation,202005,3699
medicare_lds,outpatient,outpatient rehabilitation,202006,5158
medicare_lds,outpatient,outpatient rehabilitation,202007,6000
medicare_lds,outpatient,outpatient rehabilitation,202008,6334
medicare_lds,outpatient,outpatient rehabilitation,202009,7097
medicare_lds,outpatient,outpatient rehabilitation,202010,7353
medicare_lds,outpatient,outpatient rehabilitation,202011,6634
medicare_lds,outpatient,outpatient rehabilitation,202012,6710
medicare_lds,outpatient,outpatient surgery,202001,156945
medicare_lds,outpatient,outpatient surgery,202002,140274
medicare_lds,outpatient,outpatient surgery,202003,114024
medicare_lds,outpatient,outpatient surgery,202004,61046
medicare_lds,outpatient,outpatient surgery,202005,98493
medicare_lds,outpatient,outpatient surgery,202006,138836
medicare_lds,outpatient,outpatient surgery,202007,139936
medicare_lds,outpatient,outpatient surgery,202008,134959
medicare_lds,outpatient,outpatient surgery,202009,142238
medicare_lds,outpatient,outpatient surgery,202010,145861
medicare_lds,outpatient,outpatient surgery,202011,126954
medicare_lds,outpatient,outpatient surgery,202012,130037
medicare_lds,outpatient,urgent care,202001,24392
medicare_lds,outpatient,urgent care,202002,21276
medicare_lds,outpatient,urgent care,202003,15472
medicare_lds,outpatient,urgent care,202004,10434
medicare_lds,outpatient,urgent care,202005,18368
medicare_lds,outpatient,urgent care,202006,22136
medicare_lds,outpatient,urgent care,202007,25858
medicare_lds,outpatient,urgent care,202008,23267
medicare_lds,outpatient,urgent care,202009,24188
medicare_lds,outpatient,urgent care,202010,29635
medicare_lds,outpatient,urgent care,202011,32618
medicare_lds,outpatient,urgent care,202012,36350
